State,date,DelinqRate
New Hampshire,2013-12-01,2.8
New Hampshire,2014-01-01,3.0
New Hampshire,2014-02-01,2.2
New Hampshire,2014-03-01,2.4
New Hampshire,2014-04-01,2.2
New Hampshire,2014-05-01,2.6
New Hampshire,2014-06-01,2.0
New Hampshire,2014-07-01,2.4
New Hampshire,2014-08-01,2.5
New Hampshire,2014-09-01,2.3
New Hampshire,2014-10-01,2.4
New Hampshire,2014-11-01,2.2
New Hampshire,2014-12-01,2.4
New Hampshire,2015-01-01,2.6
New Hampshire,2015-02-01,2.2
New Hampshire,2015-03-01,1.9
New Hampshire,2015-04-01,1.8
New Hampshire,2015-05-01,1.8
New Hampshire,2015-06-01,1.8
New Hampshire,2015-07-01,2.0
New Hampshire,2015-08-01,2.2
New Hampshire,2015-09-01,2.0
New Hampshire,2015-10-01,2.1
New Hampshire,2015-11-01,1.8
New Hampshire,2015-12-01,2.2
New Hampshire,2016-01-01,2.2
New Hampshire,2016-02-01,1.8
New Hampshire,2016-03-01,1.7
New Hampshire,2016-04-01,1.6
New Hampshire,2016-05-01,1.8
New Hampshire,2016-06-01,1.6
New Hampshire,2016-07-01,1.9
New Hampshire,2016-08-01,1.9
New Hampshire,2016-09-01,1.9
New Hampshire,2016-10-01,1.9
New Hampshire,2016-11-01,1.6
New Hampshire,2016-12-01,1.9
New Hampshire,2017-01-01,2.2
New Hampshire,2017-02-01,1.6
New Hampshire,2017-03-01,1.6
New Hampshire,2017-04-01,1.4
New Hampshire,2017-05-01,1.8
New Hampshire,2017-06-01,1.6
New Hampshire,2017-07-01,1.8
New Hampshire,2017-08-01,1.8
New Hampshire,2017-09-01,1.6
New Hampshire,2017-10-01,1.8
New Hampshire,2017-11-01,1.6
New Hampshire,2017-12-01,2.0
New Hampshire,2018-01-01,2.3
New Hampshire,2018-02-01,1.8
New Hampshire,2018-03-01,1.7
New Hampshire,2018-04-01,1.4
New Hampshire,2018-05-01,1.6
New Hampshire,2018-06-01,1.6
New Hampshire,2018-07-01,1.6
New Hampshire,2018-08-01,1.7
New Hampshire,2018-09-01,1.6
New Hampshire,2018-10-01,1.6
New Hampshire,2018-11-01,1.5
New Hampshire,2018-12-01,1.7
New Hampshire,2019-01-01,1.7
New Hampshire,2019-02-01,1.7
New Hampshire,2019-03-01,1.4
New Hampshire,2019-04-01,1.4
New Hampshire,2019-05-01,1.5
New Hampshire,2019-06-01,1.5
New Hampshire,2019-07-01,1.6
New Hampshire,2019-08-01,1.8
New Hampshire,2019-09-01,1.5
New Jersey,2010-01-01,3.6
New Jersey,2010-02-01,3.4
New Jersey,2010-03-01,3.2
New Jersey,2010-04-01,3.0
New Jersey,2010-05-01,3.0
New Jersey,2010-06-01,3.1
New Jersey,2010-07-01,3.2
New Jersey,2010-08-01,3.3
New Jersey,2010-09-01,3.4
New Jersey,2010-10-01,3.4
New Jersey,2010-11-01,3.3
New Jersey,2010-12-01,3.4
New Jersey,2011-01-01,3.4
New Jersey,2011-02-01,3.4
New Jersey,2011-03-01,3.0
New Jersey,2011-04-01,2.8
New Jersey,2011-05-01,2.9
New Jersey,2011-06-01,2.9
New Jersey,2011-07-01,3.1
New Jersey,2011-08-01,3.1
New Jersey,2011-09-01,3.1
New Jersey,2011-10-01,3.2
New Jersey,2011-11-01,3.1
New Jersey,2011-12-01,3.2
New Jersey,2012-01-01,3.3
New Jersey,2012-02-01,3.1
New Jersey,2012-03-01,3.0
New Jersey,2012-04-01,2.8
New Jersey,2012-05-01,2.9
New Jersey,2012-06-01,2.9
New Jersey,2012-07-01,3.1
New Jersey,2012-08-01,3.1
New Jersey,2012-09-01,3.2
New Jersey,2012-10-01,3.2
New Jersey,2012-11-01,2.8
New Jersey,2012-12-01,2.8
New Jersey,2013-01-01,2.7
New Jersey,2013-02-01,2.5
New Jersey,2013-03-01,2.7
New Jersey,2013-04-01,2.6
New Jersey,2013-05-01,2.6
New Jersey,2013-06-01,2.6
New Jersey,2013-07-01,2.7
New Jersey,2013-08-01,2.7
New Jersey,2013-09-01,2.5
New Jersey,2013-10-01,2.7
New Jersey,2013-11-01,2.5
New Jersey,2013-12-01,2.8
New Jersey,2014-01-01,2.8
New Jersey,2014-02-01,2.4
New Jersey,2014-03-01,2.5
New Jersey,2014-04-01,2.1
New Jersey,2014-05-01,2.4
New Jersey,2014-06-01,2.2
New Jersey,2014-07-01,2.4
New Jersey,2014-08-01,2.6
New Jersey,2014-09-01,2.4
New Jersey,2014-10-01,2.5
New Jersey,2014-11-01,2.4
New Jersey,2014-12-01,2.6
New Jersey,2015-01-01,2.7
New Jersey,2015-02-01,2.3
New Jersey,2015-03-01,2.2
New Jersey,2015-04-01,2.1
New Jersey,2015-05-01,2.2
New Jersey,2015-06-01,2.1
New Jersey,2015-07-01,2.2
New Jersey,2015-08-01,2.4
New Jersey,2015-09-01,2.3
New Jersey,2015-10-01,2.4
New Jersey,2015-11-01,2.3
New Jersey,2015-12-01,2.4
New Jersey,2016-01-01,2.5
New Jersey,2016-02-01,2.2
New Jersey,2016-03-01,2.1
New Jersey,2016-04-01,1.9
New Jersey,2016-05-01,2.0
New Jersey,2016-06-01,2.0
New Jersey,2016-07-01,2.2
New Jersey,2016-08-01,2.3
New Jersey,2016-09-01,2.3
New Jersey,2016-10-01,2.3
New Jersey,2016-11-01,2.2
New Jersey,2016-12-01,2.2
New Jersey,2017-01-01,2.4
New Jersey,2017-02-01,2.2
New Jersey,2017-03-01,2.1
New Jersey,2017-04-01,2.0
New Jersey,2017-05-01,2.0
New Jersey,2017-06-01,2.0
New Jersey,2017-07-01,2.2
New Jersey,2017-08-01,2.4
New Jersey,2017-09-01,2.3
New Jersey,2017-10-01,2.3
New Jersey,2017-11-01,2.3
New Jersey,2017-12-01,2.4
New Jersey,2018-01-01,2.6
New Jersey,2018-02-01,2.2
New Jersey,2018-03-01,2.1
New Jersey,2018-04-01,2.0
New Jersey,2018-05-01,2.0
New Jersey,2018-06-01,2.0
New Jersey,2018-07-01,2.0
New Jersey,2018-08-01,2.1
New Jersey,2018-09-01,2.2
New Jersey,2018-10-01,2.2
New Jersey,2018-11-01,2.1
New Jersey,2018-12-01,2.3
New Jersey,2019-01-01,2.4
New Jersey,2019-02-01,2.1
New Jersey,2019-03-01,2.0
New Jersey,2019-04-01,1.7
New Jersey,2019-05-01,1.9
New Jersey,2019-06-01,1.9
New Jersey,2019-07-01,2.2
New Jersey,2019-08-01,2.2
New Jersey,2019-09-01,2.1
New Mexico,2010-01-01,3.7
New Mexico,2010-02-01,3.6
New Mexico,2010-03-01,3.3
New Mexico,2010-04-01,3.1
New Mexico,2010-05-01,3.1
New Mexico,2010-06-01,3.1
New Mexico,2010-07-01,3.4
New Mexico,2010-08-01,3.2
New Mexico,2010-09-01,3.3
New Mexico,2010-10-01,3.4
New Mexico,2010-11-01,3.4
New Mexico,2010-12-01,3.6
New Mexico,2011-01-01,3.6
New Mexico,2011-02-01,3.1
New Mexico,2011-03-01,2.8
New Mexico,2011-04-01,2.7
New Mexico,2011-05-01,2.9
New Mexico,2011-06-01,2.8
New Mexico,2011-07-01,2.9
New Mexico,2011-08-01,2.9
New Mexico,2011-09-01,3.0
New Mexico,2011-10-01,3.0
New Mexico,2011-11-01,3.1
New Mexico,2011-12-01,3.3
New Mexico,2012-01-01,3.6
New Mexico,2012-02-01,3.0
New Mexico,2012-03-01,3.0
New Mexico,2012-04-01,2.9
New Mexico,2012-05-01,3.1
New Mexico,2012-06-01,2.9
New Mexico,2012-07-01,3.0
New Mexico,2012-08-01,3.3
New Mexico,2012-09-01,3.2
New Mexico,2012-10-01,3.2
New Mexico,2012-11-01,3.0
New Mexico,2012-12-01,3.3
New Mexico,2013-01-01,3.4
New Mexico,2013-02-01,3.1
New Mexico,2013-03-01,2.9
New Mexico,2013-04-01,2.6
New Mexico,2013-05-01,2.7
New Mexico,2013-06-01,2.7
New Mexico,2013-07-01,2.9
New Mexico,2013-08-01,2.7
New Mexico,2013-09-01,2.4
New Mexico,2013-10-01,2.9
New Mexico,2013-11-01,2.7
New Mexico,2013-12-01,3.0
New Mexico,2014-01-01,2.9
New Mexico,2014-02-01,2.4
New Mexico,2014-03-01,2.5
New Mexico,2014-04-01,2.3
New Mexico,2014-05-01,2.4
New Mexico,2014-06-01,2.1
New Mexico,2014-07-01,2.5
New Mexico,2014-08-01,2.5
New Mexico,2014-09-01,2.3
New Mexico,2014-10-01,2.6
New Mexico,2014-11-01,2.2
New Mexico,2014-12-01,2.6
New Mexico,2015-01-01,2.6
New Mexico,2015-02-01,2.1
New Mexico,2015-03-01,2.1
New Mexico,2015-04-01,1.8
New Mexico,2015-05-01,2.2
New Mexico,2015-06-01,2.2
New Mexico,2015-07-01,2.3
New Mexico,2015-08-01,2.3
New Mexico,2015-09-01,2.3
New Mexico,2015-10-01,2.5
New Mexico,2015-11-01,2.3
New Mexico,2015-12-01,2.6
New Mexico,2016-01-01,2.9
New Mexico,2016-02-01,2.3
New Mexico,2016-03-01,2.2
New Mexico,2016-04-01,1.9
New Mexico,2016-05-01,2.0
New Mexico,2016-06-01,2.1
New Mexico,2016-07-01,2.2
New Mexico,2016-08-01,2.3
New Mexico,2016-09-01,2.2
New Mexico,2016-10-01,2.3
New Mexico,2016-11-01,2.3
New Mexico,2016-12-01,2.3
New Mexico,2017-01-01,2.5
New Mexico,2017-02-01,2.3
New Mexico,2017-03-01,2.1
New Mexico,2017-04-01,2.0
New Mexico,2017-05-01,2.1
New Mexico,2017-06-01,1.9
New Mexico,2017-07-01,2.2
New Mexico,2017-08-01,2.4
New Mexico,2017-09-01,2.1
New Mexico,2017-10-01,2.2
New Mexico,2017-11-01,2.2
New Mexico,2017-12-01,2.4
New Mexico,2018-01-01,2.6
New Mexico,2018-02-01,2.1
New Mexico,2018-03-01,2.0
New Mexico,2018-04-01,2.0
New Mexico,2018-05-01,2.1
New Mexico,2018-06-01,1.9
New Mexico,2018-07-01,2.4
New Mexico,2018-08-01,2.4
New Mexico,2018-09-01,2.1
New Mexico,2018-10-01,2.3
New Mexico,2018-11-01,2.2
New Mexico,2018-12-01,2.4
New Mexico,2019-01-01,2.5
New Mexico,2019-02-01,2.1
New Mexico,2019-03-01,1.8
New Mexico,2019-04-01,1.6
New Mexico,2019-05-01,1.9
New Mexico,2019-06-01,2.0
New Mexico,2019-07-01,2.1
New Mexico,2019-08-01,2.0
New Mexico,2019-09-01,2.1
New York,2010-01-01,3.6
New York,2010-02-01,3.4
New York,2010-03-01,3.1
New York,2010-04-01,2.9
New York,2010-05-01,3.1
New York,2010-06-01,3.1
New York,2010-07-01,3.3
New York,2010-08-01,3.3
New York,2010-09-01,3.3
New York,2010-10-01,3.3
New York,2010-11-01,3.2
New York,2010-12-01,3.4
New York,2011-01-01,3.5
New York,2011-02-01,3.2
New York,2011-03-01,3.0
New York,2011-04-01,2.6
New York,2011-05-01,2.9
New York,2011-06-01,2.9
New York,2011-07-01,3.1
New York,2011-08-01,3.2
New York,2011-09-01,3.2
New York,2011-10-01,3.3
New York,2011-11-01,3.1
New York,2011-12-01,3.3
New York,2012-01-01,3.5
New York,2012-02-01,3.1
New York,2012-03-01,2.9
New York,2012-04-01,2.8
New York,2012-05-01,2.9
New York,2012-06-01,3.0
New York,2012-07-01,3.1
New York,2012-08-01,3.2
New York,2012-09-01,3.3
New York,2012-10-01,3.3
New York,2012-11-01,3.0
New York,2012-12-01,3.2
New York,2013-01-01,3.0
New York,2013-02-01,2.8
New York,2013-03-01,2.8
New York,2013-04-01,2.6
New York,2013-05-01,2.7
New York,2013-06-01,2.7
New York,2013-07-01,2.8
New York,2013-08-01,2.9
New York,2013-09-01,2.6
New York,2013-10-01,2.9
New York,2013-11-01,2.6
New York,2013-12-01,3.0
New York,2014-01-01,3.0
New York,2014-02-01,2.6
New York,2014-03-01,2.6
New York,2014-04-01,2.3
New York,2014-05-01,2.4
New York,2014-06-01,2.2
New York,2014-07-01,2.5
New York,2014-08-01,2.7
New York,2014-09-01,2.5
New York,2014-10-01,2.6
New York,2014-11-01,2.5
New York,2014-12-01,2.7
New York,2015-01-01,2.7
New York,2015-02-01,2.4
New York,2015-03-01,2.2
New York,2015-04-01,2.1
New York,2015-05-01,2.2
New York,2015-06-01,2.2
New York,2015-07-01,2.3
New York,2015-08-01,2.5
New York,2015-09-01,2.4
New York,2015-10-01,2.5
New York,2015-11-01,2.4
New York,2015-12-01,2.5
New York,2016-01-01,2.7
New York,2016-02-01,2.4
New York,2016-03-01,2.1
New York,2016-04-01,2.0
New York,2016-05-01,2.1
New York,2016-06-01,2.0
New York,2016-07-01,2.3
New York,2016-08-01,2.3
New York,2016-09-01,2.3
New York,2016-10-01,2.4
New York,2016-11-01,2.2
New York,2016-12-01,2.4
New York,2017-01-01,2.5
New York,2017-02-01,2.2
New York,2017-03-01,2.1
New York,2017-04-01,2.0
New York,2017-05-01,2.1
New York,2017-06-01,2.0
New York,2017-07-01,2.2
New York,2017-08-01,2.3
New York,2017-09-01,2.1
New York,2017-10-01,2.1
New York,2017-11-01,2.1
New York,2017-12-01,2.2
New York,2018-01-01,2.4
New York,2018-02-01,2.1
New York,2018-03-01,2.0
New York,2018-04-01,1.9
New York,2018-05-01,1.9
New York,2018-06-01,1.9
New York,2018-07-01,2.0
New York,2018-08-01,2.2
New York,2018-09-01,2.1
New York,2018-10-01,2.1
New York,2018-11-01,2.0
New York,2018-12-01,2.2
New York,2019-01-01,2.3
New York,2019-02-01,2.0
New York,2019-03-01,1.8
New York,2019-04-01,1.7
New York,2019-05-01,1.8
New York,2019-06-01,1.6
New York,2019-07-01,2.0
New York,2019-08-01,2.1
New York,2019-09-01,1.9
North Carolina,2010-01-01,4.9
North Carolina,2010-02-01,4.5
North Carolina,2010-03-01,4.1
North Carolina,2010-04-01,4.1
North Carolina,2010-05-01,4.2
North Carolina,2010-06-01,4.3
North Carolina,2010-07-01,4.5
North Carolina,2010-08-01,4.5
North Carolina,2010-09-01,4.6
North Carolina,2010-10-01,4.5
North Carolina,2010-11-01,4.4
North Carolina,2010-12-01,4.7
North Carolina,2011-01-01,4.7
North Carolina,2011-02-01,4.4
North Carolina,2011-03-01,3.8
North Carolina,2011-04-01,3.6
North Carolina,2011-05-01,3.8
North Carolina,2011-06-01,3.9
North Carolina,2011-07-01,4.1
North Carolina,2011-08-01,4.2
North Carolina,2011-09-01,4.1
North Carolina,2011-10-01,4.2
North Carolina,2011-11-01,4.1
North Carolina,2011-12-01,4.2
North Carolina,2012-01-01,4.6
North Carolina,2012-02-01,4.1
North Carolina,2012-03-01,3.7
North Carolina,2012-04-01,3.7
North Carolina,2012-05-01,3.8
North Carolina,2012-06-01,3.8
North Carolina,2012-07-01,4.0
North Carolina,2012-08-01,3.9
North Carolina,2012-09-01,4.2
North Carolina,2012-10-01,4.2
North Carolina,2012-11-01,4.1
North Carolina,2012-12-01,4.2
North Carolina,2013-01-01,4.3
North Carolina,2013-02-01,3.9
North Carolina,2013-03-01,3.6
North Carolina,2013-04-01,3.5
North Carolina,2013-05-01,3.4
North Carolina,2013-06-01,3.5
North Carolina,2013-07-01,3.5
North Carolina,2013-08-01,3.6
North Carolina,2013-09-01,3.4
North Carolina,2013-10-01,3.6
North Carolina,2013-11-01,3.4
North Carolina,2013-12-01,3.7
North Carolina,2014-01-01,3.7
North Carolina,2014-02-01,3.2
North Carolina,2014-03-01,3.0
North Carolina,2014-04-01,2.7
North Carolina,2014-05-01,3.1
North Carolina,2014-06-01,2.8
North Carolina,2014-07-01,3.1
North Carolina,2014-08-01,3.3
North Carolina,2014-09-01,3.1
North Carolina,2014-10-01,3.2
North Carolina,2014-11-01,3.2
North Carolina,2014-12-01,3.3
North Carolina,2015-01-01,3.3
North Carolina,2015-02-01,2.8
North Carolina,2015-03-01,2.6
North Carolina,2015-04-01,2.6
North Carolina,2015-05-01,2.7
North Carolina,2015-06-01,2.6
North Carolina,2015-07-01,2.6
North Carolina,2015-08-01,2.9
North Carolina,2015-09-01,2.8
North Carolina,2015-10-01,3.0
North Carolina,2015-11-01,2.8
North Carolina,2015-12-01,3.1
North Carolina,2016-01-01,3.3
North Carolina,2016-02-01,2.8
North Carolina,2016-03-01,2.5
North Carolina,2016-04-01,2.3
North Carolina,2016-05-01,2.5
North Carolina,2016-06-01,2.5
North Carolina,2016-07-01,2.8
North Carolina,2016-08-01,2.8
North Carolina,2016-09-01,2.7
North Carolina,2016-10-01,2.8
North Carolina,2016-11-01,2.6
North Carolina,2016-12-01,2.6
North Carolina,2017-01-01,2.9
North Carolina,2017-02-01,2.6
North Carolina,2017-03-01,2.4
North Carolina,2017-04-01,2.3
North Carolina,2017-05-01,2.5
North Carolina,2017-06-01,2.5
North Carolina,2017-07-01,2.7
North Carolina,2017-08-01,2.7
North Carolina,2017-09-01,2.6
North Carolina,2017-10-01,2.6
North Carolina,2017-11-01,2.5
North Carolina,2017-12-01,2.7
North Carolina,2018-01-01,2.9
North Carolina,2018-02-01,2.5
North Carolina,2018-03-01,2.3
North Carolina,2018-04-01,2.2
North Carolina,2018-05-01,2.2
North Carolina,2018-06-01,2.3
North Carolina,2018-07-01,2.5
North Carolina,2018-08-01,2.5
North Carolina,2018-09-01,2.4
North Carolina,2018-10-01,2.2
North Carolina,2018-11-01,1.9
North Carolina,2018-12-01,2.2
North Carolina,2019-01-01,2.5
North Carolina,2019-02-01,2.2
North Carolina,2019-03-01,2.0
North Carolina,2019-04-01,1.8
North Carolina,2019-05-01,2.1
North Carolina,2019-06-01,2.0
North Carolina,2019-07-01,2.2
North Carolina,2019-08-01,2.4
North Carolina,2019-09-01,2.3
North Dakota,2010-01-01,2.1
North Dakota,2010-02-01,1.8
North Dakota,2010-03-01,1.6
North Dakota,2010-04-01,1.6
North Dakota,2010-05-01,1.6
North Dakota,2010-06-01,1.6
North Dakota,2010-07-01,1.7
North Dakota,2010-08-01,1.6
North Dakota,2010-09-01,1.8
North Dakota,2010-10-01,1.6
North Dakota,2010-11-01,1.7
North Dakota,2010-12-01,1.9
North Dakota,2011-01-01,1.7
North Dakota,2011-02-01,1.3
North Dakota,2011-03-01,1.3
North Dakota,2011-04-01,1.1
North Dakota,2011-05-01,1.4
North Dakota,2011-06-01,1.4
North Dakota,2011-07-01,1.6
North Dakota,2011-08-01,1.5
North Dakota,2011-09-01,1.4
North Dakota,2011-10-01,1.2
North Dakota,2011-11-01,1.5
North Dakota,2011-12-01,1.7
North Dakota,2012-01-01,1.9
North Dakota,2012-02-01,1.8
North Dakota,2012-03-01,1.4
North Dakota,2012-04-01,1.4
North Dakota,2012-05-01,1.8
North Dakota,2012-06-01,1.6
North Dakota,2012-07-01,1.7
North Dakota,2012-08-01,1.5
North Dakota,2012-09-01,1.3
North Dakota,2012-10-01,1.4
North Dakota,2012-11-01,1.6
North Dakota,2012-12-01,1.6
North Dakota,2013-01-01,1.8
North Dakota,2013-02-01,1.4
North Dakota,2013-03-01,1.3
North Dakota,2013-04-01,1.4
North Dakota,2013-05-01,1.7
North Dakota,2013-06-01,1.4
North Dakota,2013-07-01,1.2
North Dakota,2013-08-01,1.2
North Dakota,2013-09-01,0.9
North Dakota,2013-10-01,1.1
North Dakota,2013-11-01,1.1
North Dakota,2013-12-01,1.2
North Dakota,2014-01-01,1.1
North Dakota,2014-02-01,1.1
North Dakota,2014-03-01,0.9
North Dakota,2014-04-01,0.9
North Dakota,2014-05-01,0.9
North Dakota,2014-06-01,0.8
North Dakota,2014-07-01,1.1
North Dakota,2014-08-01,1.1
North Dakota,2014-09-01,1.3
North Dakota,2014-10-01,1.0
North Dakota,2014-11-01,0.9
North Dakota,2014-12-01,1.0
North Dakota,2015-01-01,1.2
North Dakota,2015-02-01,1.0
North Dakota,2015-03-01,0.8
North Dakota,2015-04-01,0.9
North Dakota,2015-05-01,1.2
North Dakota,2015-06-01,1.1
North Dakota,2015-07-01,1.2
North Dakota,2015-08-01,1.3
North Dakota,2015-09-01,1.4
North Dakota,2015-10-01,1.1
North Dakota,2015-11-01,1.0
North Dakota,2015-12-01,1.2
North Dakota,2016-01-01,1.2
North Dakota,2016-02-01,1.2
North Dakota,2016-03-01,1.0
North Dakota,2016-04-01,1.1
North Dakota,2016-05-01,1.1
North Dakota,2016-06-01,1.3
North Dakota,2016-07-01,1.4
North Dakota,2016-08-01,1.3
North Dakota,2016-09-01,1.4
North Dakota,2016-10-01,1.4
North Dakota,2016-11-01,1.3
North Dakota,2016-12-01,1.3
North Dakota,2017-01-01,1.6
North Dakota,2017-02-01,1.2
North Dakota,2017-03-01,1.1
North Dakota,2017-04-01,1.2
North Dakota,2017-05-01,1.0
North Dakota,2017-06-01,1.2
North Dakota,2017-07-01,1.3
North Dakota,2017-08-01,1.1
North Dakota,2017-09-01,1.2
North Dakota,2017-10-01,1.0
North Dakota,2017-11-01,0.9
North Dakota,2017-12-01,0.9
North Dakota,2018-01-01,1.4
North Dakota,2018-02-01,1.5
North Dakota,2018-03-01,1.0
North Dakota,2018-04-01,1.0
North Dakota,2018-05-01,0.8
North Dakota,2018-06-01,0.9
North Dakota,2018-07-01,1.4
North Dakota,2018-08-01,1.1
North Dakota,2018-09-01,1.0
North Dakota,2018-10-01,1.1
North Dakota,2018-11-01,0.9
North Dakota,2018-12-01,1.2
North Dakota,2019-01-01,1.4
North Dakota,2019-02-01,1.2
North Dakota,2019-03-01,1.0
North Dakota,2019-04-01,1.0
North Dakota,2019-05-01,1.2
North Dakota,2019-06-01,1.0
North Dakota,2019-07-01,1.2
North Dakota,2019-08-01,1.1
North Dakota,2019-09-01,1.1
Ohio,2010-01-01,4.0
Ohio,2010-02-01,3.6
Ohio,2010-03-01,3.3
Ohio,2010-04-01,3.2
Ohio,2010-05-01,3.4
Ohio,2010-06-01,3.6
Ohio,2010-07-01,3.7
Ohio,2010-08-01,3.7
Ohio,2010-09-01,3.7
Ohio,2010-10-01,3.7
Ohio,2010-11-01,3.6
Ohio,2010-12-01,3.8
Ohio,2011-01-01,3.8
Ohio,2011-02-01,3.4
Ohio,2011-03-01,3.0
Ohio,2011-04-01,2.7
Ohio,2011-05-01,3.1
Ohio,2011-06-01,3.2
Ohio,2011-07-01,3.4
Ohio,2011-08-01,3.4
Ohio,2011-09-01,3.3
Ohio,2011-10-01,3.4
Ohio,2011-11-01,3.3
Ohio,2011-12-01,3.5
Ohio,2012-01-01,3.7
Ohio,2012-02-01,3.2
Ohio,2012-03-01,2.9
Ohio,2012-04-01,3.0
Ohio,2012-05-01,3.1
Ohio,2012-06-01,3.1
Ohio,2012-07-01,3.3
Ohio,2012-08-01,3.3
Ohio,2012-09-01,3.4
Ohio,2012-10-01,3.4
Ohio,2012-11-01,3.4
Ohio,2012-12-01,3.5
Ohio,2013-01-01,3.5
Ohio,2013-02-01,3.2
Ohio,2013-03-01,2.9
Ohio,2013-04-01,2.6
Ohio,2013-05-01,2.8
Ohio,2013-06-01,2.9
Ohio,2013-07-01,3.0
Ohio,2013-08-01,3.0
Ohio,2013-09-01,2.7
Ohio,2013-10-01,3.0
Ohio,2013-11-01,2.8
Ohio,2013-12-01,3.0
Ohio,2014-01-01,3.0
Ohio,2014-02-01,2.5
Ohio,2014-03-01,2.5
Ohio,2014-04-01,2.1
Ohio,2014-05-01,2.4
Ohio,2014-06-01,2.3
Ohio,2014-07-01,2.6
Ohio,2014-08-01,2.8
Ohio,2014-09-01,2.6
Ohio,2014-10-01,2.5
Ohio,2014-11-01,2.6
Ohio,2014-12-01,2.7
Ohio,2015-01-01,2.8
Ohio,2015-02-01,2.3
Ohio,2015-03-01,2.1
Ohio,2015-04-01,2.1
Ohio,2015-05-01,2.2
Ohio,2015-06-01,2.3
Ohio,2015-07-01,2.4
Ohio,2015-08-01,2.6
Ohio,2015-09-01,2.5
Ohio,2015-10-01,2.5
Ohio,2015-11-01,2.5
Ohio,2015-12-01,2.6
Ohio,2016-01-01,2.7
Ohio,2016-02-01,2.3
Ohio,2016-03-01,2.0
Ohio,2016-04-01,1.9
Ohio,2016-05-01,2.2
Ohio,2016-06-01,2.2
Ohio,2016-07-01,2.4
Ohio,2016-08-01,2.4
Ohio,2016-09-01,2.3
Ohio,2016-10-01,2.4
Ohio,2016-11-01,2.3
Ohio,2016-12-01,2.5
Ohio,2017-01-01,2.6
Ohio,2017-02-01,2.4
Ohio,2017-03-01,2.0
Ohio,2017-04-01,2.0
Ohio,2017-05-01,2.1
Ohio,2017-06-01,2.1
Ohio,2017-07-01,2.3
Ohio,2017-08-01,2.4
Ohio,2017-09-01,2.3
Ohio,2017-10-01,2.3
Ohio,2017-11-01,2.2
Ohio,2017-12-01,2.3
Ohio,2018-01-01,2.6
Ohio,2018-02-01,2.2
Ohio,2018-03-01,2.0
Ohio,2018-04-01,1.9
Ohio,2018-05-01,2.0
Ohio,2018-06-01,2.0
Ohio,2018-07-01,2.1
Ohio,2018-08-01,2.2
Ohio,2018-09-01,2.1
Ohio,2018-10-01,2.1
Ohio,2018-11-01,2.1
Ohio,2018-12-01,2.3
Ohio,2019-01-01,2.5
Ohio,2019-02-01,2.1
Ohio,2019-03-01,1.8
Ohio,2019-04-01,1.7
Ohio,2019-05-01,1.8
Ohio,2019-06-01,1.8
Ohio,2019-07-01,2.0
Ohio,2019-08-01,2.1
Ohio,2019-09-01,1.9
Oklahoma,2010-01-01,4.0
Oklahoma,2010-02-01,3.6
Oklahoma,2010-03-01,3.4
Oklahoma,2010-04-01,3.4
Oklahoma,2010-05-01,3.5
Oklahoma,2010-06-01,3.7
Oklahoma,2010-07-01,3.8
Oklahoma,2010-08-01,3.8
Oklahoma,2010-09-01,3.7
Oklahoma,2010-10-01,3.9
Oklahoma,2010-11-01,3.8
Oklahoma,2010-12-01,4.0
Oklahoma,2011-01-01,4.0
Oklahoma,2011-02-01,3.7
Oklahoma,2011-03-01,3.3
Oklahoma,2011-04-01,3.0
Oklahoma,2011-05-01,3.4
Oklahoma,2011-06-01,3.6
Oklahoma,2011-07-01,3.7
Oklahoma,2011-08-01,3.7
Oklahoma,2011-09-01,3.7
Oklahoma,2011-10-01,3.5
Oklahoma,2011-11-01,3.6
Oklahoma,2011-12-01,3.9
Oklahoma,2012-01-01,4.0
Oklahoma,2012-02-01,3.6
Oklahoma,2012-03-01,3.2
Oklahoma,2012-04-01,3.3
Oklahoma,2012-05-01,3.4
Oklahoma,2012-06-01,3.5
Oklahoma,2012-07-01,3.6
Oklahoma,2012-08-01,3.5
Oklahoma,2012-09-01,3.7
Oklahoma,2012-10-01,3.7
Oklahoma,2012-11-01,3.5
Oklahoma,2012-12-01,3.7
Oklahoma,2013-01-01,3.7
Oklahoma,2013-02-01,3.2
Oklahoma,2013-03-01,3.3
Oklahoma,2013-04-01,3.0
Oklahoma,2013-05-01,2.9
Oklahoma,2013-06-01,2.9
Oklahoma,2013-07-01,2.8
Oklahoma,2013-08-01,2.9
Oklahoma,2013-09-01,2.9
Oklahoma,2013-10-01,3.0
Oklahoma,2013-11-01,3.1
Oklahoma,2013-12-01,3.3
Oklahoma,2014-01-01,3.4
Oklahoma,2014-02-01,2.8
Oklahoma,2014-03-01,2.8
Oklahoma,2014-04-01,2.5
Oklahoma,2014-05-01,2.8
Oklahoma,2014-06-01,2.5
Oklahoma,2014-07-01,2.8
Oklahoma,2014-08-01,3.0
Oklahoma,2014-09-01,2.6
Oklahoma,2014-10-01,2.8
Oklahoma,2014-11-01,2.9
Oklahoma,2014-12-01,3.0
Oklahoma,2015-01-01,3.0
Oklahoma,2015-02-01,2.5
Oklahoma,2015-03-01,2.4
Oklahoma,2015-04-01,2.3
Oklahoma,2015-05-01,2.4
Oklahoma,2015-06-01,2.3
Oklahoma,2015-07-01,2.4
Oklahoma,2015-08-01,2.6
Oklahoma,2015-09-01,2.6
Oklahoma,2015-10-01,2.7
